Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,19,12,950,128,28.3,4.1,1065.532,51.267,3209.343,3083.345
1,19,13,936,119,28.8,4,984.295,50.302,2977.621,2862.454
1,19,14,892,108,28.5,4,829.675,46.715,2547.635,2451.243
1,19,15,790,97,27.4,4,600.559,40.608,1873.403,1802.99
1,19,16,609,73,24.8,3.2,334.873,32.578,1029.732,985.877
1,19,17,129,21,22.2,2.9,56.455,22.899,167.873,144.315
1,19,18,0,0,20.9,3.7,0,20.9,0,0
1,19,19,0,0,19.8,4.2,0,19.8,0,0
1,19,20,0,0,18.7,4.2,0,18.7,0,0
1,19,21,0,0,17.6,3.9,0,17.6,0,0
1,19,22,0,0,16.4,3.7,0,16.4,0,0
1,19,23,0,0,15.3,3.5,0,15.3,0,0
1,20,0,0,0,14.3,3.1,0,14.3,0,0
1,20,1,0,0,13.6,2.8,0,13.6,0,0
1,20,2,0,0,13.2,2.7,0,13.2,0,0
1,20,3,0,0,12.4,2,0,12.4,0,0
1,20,4,0,0,11.8,1.4,0,11.8,0,0
1,20,5,0,0,10.9,1.3,0,10.9,0,0
1,20,6,132,19,13.2,2.1,53.821,12.874,165.378,141.87
1,20,7,614,75,17.7,3.3,335.923,24.103,1073.824,1028.745
1,20,8,810,100,22.1,4.2,612.77,34.437,1970.228,1896.345
1,20,9,905,111,25.1,4.3,840.641,42.484,2638.128,2537.928
1,20,10,932,128,27.5,4.1,988.953,48.549,3019.659,2902.565
1,20,11,911,154,29.1,3.9,1063.114,52.233,3185.493,3060.633
1,20,12,901,157,30,3.8,1057.4,53.32,3149.829,3026.66
1,20,13,850,166,30.2,3.8,963.685,51.592,2895.484,2784.036
1,20,14,748,172,29.7,3.9,789,47.173,2418.489,2327.401
1,20,15,623,152,28.4,4,558.52,40.648,1747.676,1681.641
1,20,16,399,108,25.8,3.2,285.83,32.365,895.974,855.721
1,20,17,53,18,23.2,2.9,32.951,23.221,102.678,80.375
1,20,18,0,0,22,3.7,0,22,0,0
1,20,19,0,0,20.9,3.7,0,20.9,0,0
1,20,20,0,0,19.8,3.4,0,19.8,0,0
1,20,21,0,0,18.7,3.1,0,18.7,0,0
1,20,22,0,0,17.8,2.8,0,17.8,0,0
1,20,23,0,0,17,2.4,0,17,0,0
1,21,0,0,0,16.5,2.3,0,16.5,0,0
1,21,1,0,0,16.3,2.3,0,16.3,0,0
1,21,2,0,0,16.1,2.3,0,16.1,0,0
1,21,3,0,0,15.8,2.3,0,15.8,0,0
1,21,4,0,0,15.6,2.3,0,15.6,0,0
1,21,5,0,0,15.4,2.5,0,15.4,0,0
1,21,6,131,19,17.1,3.1,53.374,16.813,161.083,137.658
1,21,7,3,79,20.7,4.2,77.678,21.088,271.449,245.817
1,21,8,50,182,24.1,5.2,214.691,27.17,727.606,691.652
1,21,9,178,299,26.5,5.7,453.507,33.964,1490.156,1432.628
1,21,10,20,245,28.3,5.7,256.646,32.574,850.576,811.508
1,21,11,4,130,29.5,5.6,128.445,31.23,428.512,399.544
1,21,12,24,190,29.9,5.5,212.8,33.033,703.724,668.358
1,21,13,371,156,29.6,5.4,516.3,38.517,1660.519,1597.432
1,21,14,0,98,28.8,5.3,93.332,30.308,312.759,286.272
1,21,15,224,187,27.4,5.2,340.833,32.962,1116.168,1069.896
1,21,16,271,107,25.5,4.9,228.357,29.41,732.618,696.54
1,21,17,44,20,23.8,4.4,30.84,23.593,97.148,74.949
1,21,18,0,0,22.7,4.1,0,22.7,0,0
1,21,19,0,0,21.8,4,0,21.8,0,0
1,21,20,0,0,21,3.9,0,21,0,0
1,21,21,0,0,20.2,3.6,0,20.2,0,0
1,21,22,0,0,19.3,3.4,0,19.3,0,0
1,21,23,0,0,18.5,3,0,18.5,0,0
1,22,0,0,0,17.6,2.5,0,17.6,0,0
1,22,1,0,0,16.7,2,0,16.7,0,0
1,22,2,0,0,16.2,1.7,0,16.2,0,0
1,22,3,0,0,15.8,1.9,0,15.8,0,0
1,22,4,0,0,15.7,2,0,15.7,0,0
1,22,5,0,0,15.1,2.1,0,15.1,0,0
1,22,6,179,18,16.8,2.7,63.659,16.744,187.037,163.104
1,22,7,679,54,20.8,3.8,336.447,26.974,1051.585,1007.126
1,22,8,844,71,24.9,4.7,597.821,36.294,1901.547,1830.135
1,22,9,918,84,27.8,5,816.255,43.443,2548.402,2451.978
1,22,10,955,92,29.7,4.9,971.354,48.86,2960.942,2846.536
1,22,11,971,96,31,4.7,1052.633,52.443,3150.52,3027.319
1,22,12,961,102,31.6,4.5,1050.855,53.481,3127.624,3005.503
1,22,13,928,107,31.4,4.5,967.197,51.656,2904.932,2793.06
1,22,14,866,109,30.4,4.5,813.443,47.517,2487.87,2393.951
1,22,15,770,98,29.1,4.5,593.669,41.586,1844.078,1774.7
1,22,16,476,86,27.1,4,294.132,33.391,909.329,868.724
1,22,17,134,21,24.7,3.7,57.501,25.272,168.523,144.952
1,22,18,0,0,22.9,4,0,22.9,0,0
1,22,19,0,0,21.4,3.9,0,21.4,0,0
1,22,20,0,0,20,3.5,0,20,0,0
1,22,21,0,0,18.8,3.1,0,18.8,0,0
1,22,22,0,0,17.4,2.7,0,17.4,0,0
1,22,23,0,0,16.1,2.2,0,16.1,0,0
1,23,0,0,0,14.9,1.7,0,14.9,0,0
1,23,1,0,0,14.1,1.6,0,14.1,0,0
1,23,2,0,0,13.6,1.5,0,13.6,0,0
1,23,3,0,0,13.2,1.5,0,13.2,0,0
1,23,4,0,0,13,1.5,0,13,0,0
1,23,5,0,0,13.3,1.7,0,13.3,0,0
1,23,6,65,17,15.9,2.5,33.552,15.121,105.935,83.57
1,23,7,317,99,20.5,3.9,239.882,24.439,782.049,744.734
1,23,8,451,176,24.7,5.3,472.059,32.841,1538.606,1479.524
1,23,9,588,217,27.3,5.9,703.828,39.38,2246.449,2162.185
1,23,10,688,243,29,6,900.216,44.69,2805.332,2697.894
1,23,11,438,375,30.1,5.9,839.303,45.147,2611.124,2512.068
1,23,12,353,406,30.7,5.7,782.151,44.967,2435.64,2343.856
1,23,13,824,178,30.6,5.4,959.916,48.494,2932.376,2819.266
1,23,14,884,109,30,5.2,828.671,46.095,2553.496,2456.86
1,23,15,820,88,28.6,4.9,613.122,40.874,1910.483,1838.752
1,23,16,646,67,26,3.8,345.9,33.568,1057.589,1012.963
1,23,17,193,24,23.1,2.9,75.165,24.301,217.435,192.897
1,23,18,0,0,21.6,3.1,0,21.6,0,0
1,23,19,0,0,20.5,3.1,0,20.5,0,0
1,23,20,0,0,19.3,3,0,19.3,0,0
1,23,21,0,0,18.3,2.9,0,18.3,0,0
1,23,22,0,0,17.2,2.6,0,17.2,0,0
1,23,23,0,0,16.3,2.2,0,16.3,0,0
1,24,0,0,0,15.5,1.8,0,15.5,0,0
1,24,1,0,0,15,1.7,0,15,0,0
1,24,2,0,0,14.8,1.6,0,14.8,0,0
1,24,3,0,0,14.5,1.6,0,14.5,0,0
1,24,4,0,0,14.3,1.6,0,14.3,0,0
1,24,5,0,0,14.4,1.8,0,14.4,0,0
1,24,6,85,18,16.9,2.8,42.162,16.435,131.572,108.717
1,24,7,494,93,20.9,4.3,302.842,26.05,966.547,924.414
1,24,8,702,129,24.5,5.2,577.746,34.826,1856.84,1787.013
1,24,9,814,144,27,5.3,806.813,41.923,2540.025,2443.95
1,24,10,889,144,28.8,5.1,974.367,47.575,2990.586,2874.826
1,24,11,944,130,30.1,4.9,1064.087,51.28,3204.832,3079.05
1,24,12,948,127,30.8,4.7,1066.715,52.667,3188.902,3063.88
1,24,13,929,120,31,4.6,984.059,51.467,2958.736,2844.43
1,24,14,879,113,30.4,4.6,830.05,47.732,2536.128,2440.215
1,24,15,786,100,29.1,4.7,605.776,41.542,1882.602,1811.864
1,24,16,597,77,26.7,4,337.075,33.926,1033.254,989.301
1,24,17,160,25,24.2,3.6,67.621,25.097,197.813,173.666
1,24,18,0,0,22.6,3.9,0,22.6,0,0
1,24,19,0,0,21.2,3.8,0,21.2,0,0
1,24,20,0,0,19.8,3.5,0,19.8,0,0
1,24,21,0,0,18.6,3.2,0,18.6,0,0
1,24,22,0,0,17.4,2.9,0,17.4,0,0
1,24,23,0,0,16.3,2.6,0,16.3,0,0
1,25,0,0,0,15.5,2.3,0,15.5,0,0
1,25,1,0,0,15.2,2.3,0,15.2,0,0
1,25,2,0,0,15.2,2.5,0,15.2,0,0
1,25,3,0,0,14.7,2,0,14.7,0,0
1,25,4,0,0,14.2,1.6,0,14.2,0,0
1,25,5,0,0,14,1.8,0,14,0,0
1,25,6,100,19,15.9,2.8,46.26,15.496,143.426,120.344
1,25,7,559,77,19.5,4,312.766,25.011,996.019,953.088
1,25,8,777,96,23.3,4.7,585.843,34.396,1883.308,1812.545
1,25,9,844,118,26.2,5,799.557,41.491,2522.167,2426.833
1,25,10,924,110,28.3,5,963.565,47.065,2965.238,2850.636
1,25,11,625,285,29.7,4.8,929.177,48.502,2840.322,2731.337
1,25,12,133,438,30.4,4.6,591.145,42.894,1860.721,1790.757
1,25,13,188,403,30.5,4.4,595.785,42.734,1876.389,1805.871
1,25,14,580,226,30,4.3,713.023,44.715,2215.627,2132.556
1,25,15,410,192,29,4.3,468.931,38.965,1486.171,1428.77
1,25,16,545,80,26.8,3.5,319.363,33.706,982.897,940.322
1,25,17,150,25,24.5,3,65.343,25.406,191.855,167.826
1,25,18,0,0,23,3.3,0,23,0,0
1,25,19,0,0,21.7,3.4,0,21.7,0,0
1,25,20,0,0,20.5,3.5,0,20.5,0,0
1,25,21,0,0,19.3,3.4,0,19.3,0,0
1,25,22,0,0,18.2,3.1,0,18.2,0,0
1,25,23,0,0,17.1,2.9,0,17.1,0,0
1,26,0,0,0,16.3,2.7,0,16.3,0,0
1,26,1,0,0,15.8,2.6,0,15.8,0,0
1,26,2,0,0,15.7,2.7,0,15.7,0,0
1,26,3,0,0,15.3,2.3,0,15.3,0,0
1,26,4,0,0,14.8,1.8,0,14.8,0,0
1,26,5,0,0,14.8,1.8,0,14.8,0,0
1,26,6,0,2,16.6,2.6,1.889,15.058,6.797,0
1,26,7,0,16,19.9,3.2,15.149,18.689,53.607,32.222
1,26,8,3,115,23.5,3.5,112.171,24.676,385.93,357.89
1,26,9,13,211,26.4,3.5,215.25,30.189,721.523,685.719
1,26,10,49,331,28.6,3.5,380.885,36.335,1239.127,1189.298
1,26,11,9,191,30.1,3.7,193.111,33.972,635.691,601.972
1,26,12,64,404,30.8,4,475.993,40.184,1519.119,1460.665
1,26,13,210,404,30.6,4.2,616.94,43.253,1937.821,1865.109
1,26,14,322,301,29.5,4.4,579.602,41.455,1833.557,1764.548
1,26,15,148,212,27.8,4.4,314.136,34.251,1025.452,981.715
1,26,16,164,115,25.7,4.1,189.089,29.126,615.858,582.611
1,26,17,22,19,23.6,3.5,24.827,23.18,81.27,59.37
1,26,18,0,0,22.1,3.1,0,22.1,0,0
1,26,19,0,0,20.9,2.8,0,20.9,0,0
1,26,20,0,0,20.1,2.5,0,20.1,0,0
1,26,21,0,0,19.5,2.5,0,19.5,0,0
1,26,22,0,0,19.1,2.6,0,19.1,0,0
1,26,23,0,0,18.9,2.5,0,18.9,0,0
1,27,0,0,0,18.8,2.4,0,18.8,0,0
1,27,1,0,0,18.6,2.1,0,18.6,0,0
1,27,2,0,0,18.4,2.1,0,18.4,0,0
1,27,3,0,0,18.2,2.1,0,18.2,0,0
1,27,4,0,0,18.1,2.1,0,18.1,0,0
1,27,5,0,0,18.1,2.2,0,18.1,0,0
1,27,6,105,13,18.8,2.6,41.061,18.193,122.094,99.422
1,27,7,66,89,20.8,2.9,115.332,22.125,392.24,364.063
1,27,8,0,89,23.5,3,84.728,24.327,292.115,266.057
1,27,9,15,206,25.8,2.8,211.732,29.704,711.351,675.799
1,27,10,3,129,27.1,2.7,126.225,29.329,424.972,396.082
1,27,11,4,137,27.9,2.6,135.271,30.17,453.599,424.078
1,27,12,0,82,28.2,2.6,78.146,29.092,263.408,237.941
1,27,13,411,227,28,2.7,632.213,41.969,1998.374,1923.465
1,27,14,256,282,27.2,3,506.832,39.194,1622.197,1560.384
1,27,15,372,202,25.8,3.3,449.733,35.866,1448.79,1392.571
1,27,16,465,90,24.2,3.3,295.489,30.647,928.517,887.404
1,27,17,160,25,22.7,3.1,66.972,23.528,196.996,172.865
1,27,18,0,0,21.7,3.1,0,21.7,0,0
1,27,19,0,0,21.1,3.1,0,21.1,0,0
1,27,20,0,0,20.7,3,0,20.7,0,0
1,27,21,0,0,20.5,2.8,0,20.5,0,0
1,27,22,0,0,20.2,2.8,0,20.2,0,0
1,27,23,0,0,19.9,2.7,0,19.9,0,0
1,28,0,0,0,19.4,2.6,0,19.4,0,0
1,28,1,0,0,18.9,2.3,0,18.9,0,0
1,28,2,0,0,18.5,1.8,0,18.5,0,0
1,28,3,0,0,18.2,1.6,0,18.2,0,0
1,28,4,0,0,18.1,1.5,0,18.1,0,0
1,28,5,0,0,18,1.9,0,18,0,0
1,28,6,0,13,19.2,2.9,12.309,18.033,43.687,22.485
1,28,7,42,107,21.6,3.8,125.583,23.001,429.629,400.637
1,28,8,247,216,24.5,4.2,382.661,31.607,1260.928,1210.453
1,28,9,473,259,27.1,4.3,656.818,40.305,2087.781,2009.567
1,28,10,321,379,28.9,4.3,698.994,43.449,2192.99,2110.79
1,28,11,435,384,30.2,4.2,846.023,47.905,2594.382,2496.032
1,28,12,310,412,30.7,4.1,746.822,46.794,2303.644,2217.142
1,28,13,257,165,30.6,4,423.592,39.95,1352.817,1299.574
1,28,14,332,297,29.7,4,583.512,41.768,1842.969,1773.63
1,28,15,291,217,28.2,4.1,415.454,36.972,1333.629,1280.97
1,28,16,50,101,26.2,3.8,122.338,28.484,407.057,378.559
1,28,17,28,19,24.3,3.4,25.947,23.767,83.613,61.67
1,28,18,0,0,23.1,3.5,0,23.1,0,0
1,28,19,0,0,22.1,3.6,0,22.1,0,0
1,28,20,0,0,21.3,3.4,0,21.3,0,0
1,28,21,0,0,20.4,3.1,0,20.4,0,0
1,28,22,0,0,19.6,3,0,19.6,0,0
1,28,23,0,0,19.1,2.9,0,19.1,0,0
1,29,0,0,0,18.5,2.6,0,18.5,0,0
1,29,1,0,0,17.9,2,0,17.9,0,0
1,29,2,0,0,17,1.2,0,17,0,0
1,29,3,0,0,16.2,0.8,0,16.2,0,0
1,29,4,0,0,15.9,0.8,0,15.9,0,0
1,29,5,0,0,16,1.1,0,16,0,0
1,29,6,65,14,18.2,2,32.187,17.274,99.987,77.735
1,29,7,634,65,22.2,3.5,327.109,28.269,1017.954,974.423
1,29,8,801,89,25.8,4.5,591.333,37.332,1872.309,1801.936
1,29,9,882,106,28.1,4.4,816.016,44.775,2530.739,2435.05
1,29,10,936,110,29.8,4.2,975.71,50.321,2951.446,2837.471
1,29,11,978,100,31.1,3.9,1068.22,54.253,3166.058,3042.121
1,29,12,96,395,31.8,3.7,497.213,43.632,1559.145,1499.398
1,29,13,948,104,32,3.5,988.985,53.351,2943.702,2830.078
1,29,14,892,104,31.4,3.3,830.42,50.771,2497.131,2402.832
1,29,15,716,117,30.2,3.2,585.535,44.107,1798.943,1731.141
1,29,16,550,82,28,2.5,324.835,36.221,988.742,946.009
1,29,17,196,28,25.7,2.3,77.563,27.119,222.007,197.377
1,29,18,0,0,24.3,3.1,0,24.3,0,0
1,29,19,0,0,22.9,3.4,0,22.9,0,0
1,29,20,0,0,21.5,3.3,0,21.5,0,0
1,29,21,0,0,20.3,2.9,0,20.3,0,0
1,29,22,0,0,19.2,2.4,0,19.2,0,0
1,29,23,0,0,18.2,1.9,0,18.2,0,0
1,30,0,0,0,17.2,1.3,0,17.2,0,0
1,30,1,0,0,16.4,0.9,0,16.4,0,0
1,30,2,0,0,15.8,0.8,0,15.8,0,0
1,30,3,0,0,15.4,0.7,0,15.4,0,0
1,30,4,0,0,15.2,0.7,0,15.2,0,0
1,30,5,0,0,15.4,1.1,0,15.4,0,0
1,30,6,88,19,17.5,2,42.982,17.037,133.38,110.491
1,30,7,498,91,21.5,3.4,299.008,27.002,947.486,905.866
1,30,8,699,129,25.3,4.2,573.514,36.736,1825.346,1756.624
1,30,9,802,149,27.7,4,802.14,44.595,2491.008,2396.961
1,30,10,888,144,29.5,3.7,974.976,50.842,2941.194,2827.684
1,30,11,967,117,30.9,3.4,1076.343,55.246,3172.907,3048.645
1,30,12,967,116,31.7,3.2,1078.522,56.723,3153.663,3030.313
1,30,13,948,113,31.9,3.1,999.53,55.477,2940.854,2827.359
1,30,14,912,105,31.5,3.1,848.285,51.667,2538.73,2442.708
1,30,15,828,93,30.4,3,628.75,45.614,1914.192,1842.329
1,30,16,658,72,27.3,2.2,359.196,36.871,1083.781,1038.422
1,30,17,236,28,23.7,1.6,86.832,25.743,246.574,221.449
1,30,18,0,0,22,1.9,0,22,0,0
1,30,19,0,0,20.9,2.2,0,20.9,0,0
1,30,20,0,0,19.8,2.4,0,19.8,0,0
1,30,21,0,0,18.7,2.5,0,18.7,0,0
1,30,22,0,0,17.7,2.6,0,17.7,0,0
1,30,23,0,0,16.8,2.5,0,16.8,0,0
1,31,0,0,0,16.1,2.3,0,16.1,0,0
1,31,1,0,0,15.9,2.2,0,15.9,0,0
1,31,2,0,0,16.1,2.1,0,16.1,0,0
1,31,3,0,0,16.2,1.9,0,16.2,0,0
1,31,4,0,0,16.2,1.8,0,16.2,0,0
1,31,5,0,0,16.2,1.5,0,16.2,0,0
1,31,6,91,20,17.5,1.8,44.649,17.107,138.591,115.602
1,31,7,561,85,20.4,1.6,318.37,27.767,1000.671,957.613
1,31,8,797,103,24.6,1.8,604.78,40.249,1888.056,1817.124
1,31,9,910,109,28.2,2.5,841.239,48.705,2555.866,2459.131
1,31,10,972,110,30.4,2.7,1009.21,54.706,2981.405,2866.065
1,31,11,1008,106,31.9,2.8,1105.335,58.366,3202.673,3076.994
1,31,12,1013,105,32.8,2.8,1112.732,59.597,3202.061,3076.411
1,31,13,998,100,33.2,2.8,1032.478,58.256,2991.492,2875.691
1,31,14,960,94,32.8,2.8,875.595,54.255,2583.9,2485.991
1,31,15,883,82,31.6,2.8,651.843,47.727,1961.756,1888.18
1,31,16,722,65,27.9,2.1,377.284,38.145,1127.517,1080.923
1,31,17,292,26,23.9,1.7,95.85,26.209,264.79,239.295
1,31,18,0,0,22.2,2.5,0,22.2,0,0
1,31,19,0,0,20.9,3.1,0,20.9,0,0
1,31,20,0,0,19.4,3.3,0,19.4,0,0
1,31,21,0,0,18,3.1,0,18,0,0
1,31,22,0,0,16.9,2.7,0,16.9,0,0
1,31,23,0,0,15.9,2.2,0,15.9,0,0
2,1,0,0,0,15,1.7,0,15,0,0
2,1,1,0,0,14.2,1.3,0,14.2,0,0
2,1,2,0,0,13.5,1.1,0,13.5,0,0
2,1,3,0,0,13,1,0,13,0,0
2,1,4,0,0,12.7,0.9,0,12.7,0,0
2,1,5,0,0,14,2.8,0,14,0,0
2,1,6,61,18,15.4,3.4,32.937,14.766,104.715,82.373
2,1,7,487,94,18.5,4.2,296.997,23.535,957.405,915.518
2,1,8,708,126,22,4.4,575.2,33.245,1862.048,1792.037
2,1,9,815,145,25.1,4,807.939,42.157,2540.607,2444.508
2,1,10,867,156,27.4,3.5,969.117,49.064,2951.413,2837.439
2,1,11,924,142,29,3.1,1061.76,53.784,3155.033,3031.618
2,1,12,934,136,30,2.9,1068.738,55.596,3144.558,3021.638
2,1,13,919,129,30.3,2.8,991.4,54.469,2933.211,2820.063
2,1,14,895,111,30,2.7,847.275,51.045,2544.582,2448.317
2,1,15,811,96,29,2.6,622.408,44.799,1903.648,1832.161
2,1,16,643,73,26.2,1.9,354.535,36.102,1074.943,1029.832
2,1,17,227,26,23.1,1.3,82.303,25.177,233.575,208.714
2,1,18,0,0,21.6,1.7,0,21.6,0,0
2,1,19,0,0,20.9,2.5,0,20.9,0,0
2,1,20,0,0,20.3,3.5,0,20.3,0,0
2,1,21,0,0,19.3,4.1,0,19.3,0,0
2,1,22,0,0,18.3,4.2,0,18.3,0,0
2,1,23,0,0,17.5,3.9,0,17.5,0,0
2,2,0,0,0,17.3,3.9,0,17.3,0,0
2,2,1,0,0,17.2,3.9,0,17.2,0,0
2,2,2,0,0,17,3.7,0,17,0,0
2,2,3,0,0,16.7,3.4,0,16.7,0,0
2,2,4,0,0,16.5,3.3,0,16.5,0,0
2,2,5,0,0,16.2,3.1,0,16.2,0,0
2,2,6,99,20,17.4,3.5,45.802,17.076,140.894,117.86
2,2,7,591,76,20.1,3.8,319.939,25.866,1010.494,967.167
2,2,8,807,95,23.7,3.9,600.23,36.036,1912.885,1841.069
2,2,9,901,105,26.9,3.9,825.553,44.484,2564.128,2467.048
2,2,10,945,112,29,4,987.514,50.124,2990.395,2874.644
2,2,11,938,132,30.5,4.1,1065.606,53.27,3175.315,3050.939
2,2,12,933,135,31.3,4.1,1067.418,54.221,3164.386,3040.529
2,2,13,906,133,31.4,4.1,984.339,52.667,2941.01,2827.509
2,2,14,868,121,30.9,4,837.09,49.223,2538.825,2442.8
2,2,15,778,107,29.7,3.9,615.413,43.335,1897.764,1826.486
2,2,16,597,82,27.1,3.1,345.114,35.248,1054.547,1010.005
2,2,17,190,28,24.4,2.7,75.2,25.675,216.652,192.13
2,2,18,0,0,22.9,3.5,0,22.9,0,0
2,2,19,0,0,21.7,4,0,21.7,0,0
2,2,20,0,0,20.5,3.9,0,20.5,0,0
2,2,21,0,0,19.4,3.7,0,19.4,0,0
2,2,22,0,0,18.3,3.4,0,18.3,0,0
2,2,23,0,0,17.2,3.1,0,17.2,0,0
2,3,0,0,0,16.3,2.8,0,16.3,0,0
2,3,1,0,0,15.7,2.6,0,15.7,0,0
2,3,2,0,0,15.3,2.5,0,15.3,0,0
2,3,3,0,0,15,2.3,0,15,0,0
2,3,4,0,0,14.9,2.1,0,14.9,0,0
2,3,5,0,0,14.6,2.1,0,14.6,0,0
2,3,6,140,19,16.2,2.7,52.041,15.966,154.628,131.329
2,3,7,625,72,20.3,3.5,328.486,26.428,1031.981,988.064
2,3,8,821,93,24.8,3.8,606.341,37.384,1919.116,1847.076
2,3,9,914,107,27.9,3.4,837.99,46.535,2575.176,2477.634
2,3,10,959,114,30.1,3.1,1002.813,53.302,2985.323,2869.804
2,3,11,1000,107,31.7,3,1100.54,57.531,3203.676,3077.949
2,3,12,1000,107,32.6,3,1104.507,58.685,3194.72,3069.421
2,3,13,979,104,32.8,2.9,1021.771,57.363,2975.341,2860.278
2,3,14,939,97,32.4,2.9,864.255,53.366,2563.192,2466.151
2,3,15,860,87,31.2,2.9,644.431,46.961,1948.333,1875.243
2,3,16,696,67,27.9,2.1,370.361,37.948,1109.924,1063.829
2,3,17,281,26,24.2,1.7,92.599,26.399,255.726,230.415
2,3,18,0,0,22.6,2.1,0,22.6,0,0
2,3,19,0,0,21.5,2.7,0,21.5,0,0
2,3,20,0,0,20.4,2.9,0,20.4,0,0
2,3,21,0,0,19.1,2.7,0,19.1,0,0
2,3,22,0,0,18,2.5,0,18,0,0
2,3,23,0,0,16.9,2.2,0,16.9,0,0
2,4,0,0,0,15.9,1.9,0,15.9,0,0
2,4,1,0,0,15,1.5,0,15,0,0
2,4,2,0,0,14.3,1.2,0,14.3,0,0
2,4,3,0,0,14,1.1,0,14,0,0
2,4,4,0,0,14.1,1.2,0,14.1,0,0
2,4,5,0,0,14.4,1.6,0,14.4,0,0
2,4,6,60,19,16,1.8,33.616,15.278,107.125,84.738
2,4,7,507,94,19.8,2.3,303.458,26.055,965.004,922.913
2,4,8,736,122,24.5,3,587.155,37.572,1859.753,1789.824
2,4,9,845,138,27.8,3.2,821.374,46.388,2526.827,2431.301
2,4,10,905,146,29.9,3.1,994.179,52.887,2966.432,2851.776
2,4,11,914,159,31.3,2.9,1079.336,56.928,3152.495,3029.2
2,4,12,917,158,32.2,2.7,1085.031,58.641,3139.176,3016.51
2,4,13,898,151,32.5,2.5,1004.011,57.717,2918.076,2805.612
2,4,14,849,141,32.1,2.4,844.127,53.788,2498.644,2404.282
2,4,15,760,122,31,2.2,620.932,47.556,1874.562,1804.109
2,4,16,581,90,27.6,1.6,346.879,37.836,1048.93,1004.544
2,4,17,0,17,23.7,1.2,16.103,23.792,55.657,34.234
2,4,18,0,0,21.9,1.5,0,21.9,0,0
2,4,19,0,0,20.7,1.7,0,20.7,0,0
2,4,20,0,0,19.6,1.9,0,19.6,0,0
2,4,21,0,0,18.4,2,0,18.4,0,0
2,4,22,0,0,17.4,2,0,17.4,0,0
2,4,23,0,0,16.4,1.9,0,16.4,0,0
2,5,0,0,0,15.5,1.7,0,15.5,0,0
2,5,1,0,0,14.7,1.5,0,14.7,0,0
2,5,2,0,0,14,1.3,0,14,0,0
2,5,3,0,0,13.4,1.2,0,13.4,0,0
2,5,4,0,0,13.1,1.1,0,13.1,0,0
2,5,5,0,0,13.4,1.3,0,13.4,0,0
2,5,6,58,18,15.6,1.8,31.931,14.527,101.866,79.578
2,5,7,457,104,19.8,2,294.288,26.054,940.73,899.29
2,5,8,694,138,24.8,2,578.199,39.262,1817.527,1749.078
2,5,9,816,154,28.3,1.9,818.443,49.767,2473.755,2380.416
2,5,10,880,162,30.3,1.8,988.483,56.843,2886.405,2775.364
2,5,11,957,136,31.7,1.8,1090.155,61.071,3111.15,2989.803
2,5,12,959,135,32.6,1.7,1095.084,62.724,3096.054,2975.414
2,5,13,940,131,32.8,1.6,1015.738,61.445,2891.004,2779.758
2,5,14,917,113,32.5,1.7,864.93,56.865,2516.942,2421.824
2,5,15,837,98,31.4,1.7,642.552,49.832,1914.558,1842.681
2,5,16,675,74,28.1,1.4,369.351,39.454,1101.069,1055.225
2,5,17,266,27,24.1,1.2,89.94,26.577,249.601,224.415
2,5,18,0,0,22.1,1.6,0,22.1,0,0
2,5,19,0,0,21,1.9,0,21,0,0
2,5,20,0,0,19.8,2.3,0,19.8,0,0
2,5,21,0,0,18.6,2.6,0,18.6,0,0
2,5,22,0,0,17.5,2.8,0,17.5,0,0
2,5,23,0,0,16.5,2.8,0,16.5,0,0
2,6,0,0,0,15.5,2.7,0,15.5,0,0
2,6,1,0,0,14.6,2.4,0,14.6,0,0
2,6,2,0,0,13.8,1.9,0,13.8,0,0
2,6,3,0,0,13.1,1.5,0,13.1,0,0
2,6,4,0,0,12.8,1.3,0,12.8,0,0
2,6,5,0,0,12.9,1.4,0,12.9,0,0
2,6,6,130,20,15.4,1.9,50.767,15.148,152.871,129.606
2,6,7,605,78,20.1,2.4,325.746,26.897,1022.836,979.17
2,6,8,808,102,25,2.2,607.45,39.892,1899.281,1827.95
2,6,9,903,115,28.3,1.6,842.737,51.428,2523.837,2428.434
2,6,10,956,123,30.5,1.5,1010.82,58.843,2918.884,2806.383
2,6,11,962,136,31.9,2,1095.634,60.682,3133.694,3011.287
2,6,12,963,137,32.8,2.4,1101.765,60.518,3154.212,3030.836
2,6,13,943,133,33.1,2.7,1021.239,58.156,2960.906,2846.501
2,6,14,856,141,32.6,3,850.71,53.047,2528.415,2432.822
2,6,15,756,126,31.4,3.1,623.132,46.322,1893.916,1822.776
2,6,16,570,94,27.9,2.3,346.376,36.998,1053.179,1008.676
2,6,17,176,30,24.1,1.9,73.497,25.585,213.843,189.377
2,6,18,0,0,22.6,2.7,0,22.6,0,0
2,6,19,0,0,21.7,3.5,0,21.7,0,0
2,6,20,0,0,20.4,3.9,0,20.4,0,0
2,6,21,0,0,18.9,3.7,0,18.9,0,0
2,6,22,0,0,17.5,3.2,0,17.5,0,0
2,6,23,0,0,16.2,2.6,0,16.2,0,0
2,7,0,0,0,15,2,0,15,0,0
